idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,5.89,2,205.89,0,0,20
2,6,0,0,18.22,0,18.22,0,0,20
3,1,0,0,22.13,3,322.13,0,0,20
4,1,0,1,15.6,1,115.6,0,0,20
5,1,0,2,18.79,1,118.78999999999999,0,0,20
6,4,0,1,11.77,3,311.77,0,0,20
7,6,0,1,7.06,1,107.06,0,1,20
8,2,0,0,22.3,3,322.3,1,0,20
9,3,0,0,15.26,1,115.26,2,0,20
10,3,0,1,23.72,2,223.72,3,0,20
11,5,0,0,22.85,2,222.85,4,0,20
12,5,0,1,23.6,2,223.6,5,0,20
13,2,0,1,23.47,3,323.47,6,0,20
14,6,0,2,15.66,1,115.66,7,0,20
15,3,0,2,9.63,3,309.63,8,0,20
16,1,0,3,11.32,2,211.32,9,0,20
17,6,0,3,13.77,2,213.77,10,0,20
18,5,0,2,13.29,1,113.28999999999999,11,0,20
19,5,0,3,6.87,0,6.87,12,0,20
20,5,0,4,14.72,0,14.72,13,0,20
