idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,18.96,0,18.96,0,0,20
2,6,0,3,10.95,0,10.95,0,1,20
3,4,0,4,11.18,2,211.18,0,1,20
4,6,0,0,19.19,2,219.19,0,0,20
5,3,0,0,11.13,2,211.13,0,0,20
6,3,0,1,13.83,2,213.83,0,0,20
7,1,0,1,20.48,2,220.48,0,0,20
8,6,0,1,12.36,0,12.36,0,0,20
9,4,0,0,8.31,0,8.31,0,0,20
10,3,0,2,16.7,2,216.7,0,0,20
11,4,0,1,11.7,0,11.7,0,1,20
12,4,0,2,5.33,1,105.33,0,1,20
13,6,0,2,9.24,0,9.24,0,0,20
14,4,0,3,21.4,1,121.4,0,1,20
15,1,0,2,15.41,3,315.41,0,1,20
16,3,0,3,15.99,3,315.99,1,0,20
17,2,0,0,17.04,2,217.04,2,0,20
18,5,0,0,19.85,1,119.85,3,0,20
19,5,0,1,7.64,0,7.64,4,0,20
20,5,0,2,15.91,2,215.91,5,0,20
21,5,0,3,15.92,2,215.92,6,0,20
22,6,0,4,17.85,0,17.85,7,0,20
23,5,0,4,10.57,0,10.57,8,0,20
24,3,0,4,21.92,3,321.92,9,0,20
25,2,0,1,14.17,1,114.17,10,0,20
