idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,14.99,0,0,0,20
2,6,0,3,14.76,0,0,1,20
3,1,0,0,6.85,0,0,0,20
4,6,0,0,14.3,0,0,0,20
5,4,0,1,19.81,0,0,0,20
6,4,0,2,14.46,0,0,0,20
7,6,0,1,11.41,0,0,0,20
8,6,0,2,12.4,0,0,1,20
9,4,0,3,21.16,0,0,1,20
10,6,0,4,14.84,0,0,1,20
11,1,0,1,12.63,1,0,0,20
12,2,0,0,7.11,2,0,0,20
13,1,0,2,20.2,3,0,0,20
14,2,0,1,13.33,4,0,0,20
15,2,0,2,14.62,5,0,0,20
16,3,0,0,12.1,6,0,0,20
17,5,0,0,11.88,7,0,0,20
18,5,0,1,10.05,8,0,0,20
19,1,0,3,21.04,9,0,0,20
20,2,0,3,15.34,10,0,0,20
21,5,0,2,8.69,11,0,0,20
22,2,0,4,19.82,12,0,0,20
23,5,0,3,9.48,13,0,0,20
