idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,10.14,0,0,0,20
2,4,0,4,19.49,0,0,1,20
3,3,0,0,7.89,0,0,0,20
4,3,0,1,9.44,0,0,2,20
5,4,0,0,10.31,0,0,0,20
6,4,0,3,17.01,0,0,1,20
7,4,0,1,10.62,0,0,1,20
8,1,0,1,12.29,0,0,0,20
9,4,0,2,11.36,0,0,1,20
10,1,0,2,21.55,0,0,0,20
11,3,0,2,21.32,1,0,0,20
12,2,0,0,7.23,2,0,0,20
13,2,0,1,10.84,3,0,0,20
14,2,0,2,14.79,4,0,0,20
15,2,0,3,16.6,5,0,0,20
16,2,0,4,19.19,6,0,0,20
17,5,0,0,5.77,7,0,0,20
18,1,0,3,23.3,8,0,0,20
19,5,0,1,20.57,9,0,0,20
20,6,0,0,5.52,10,0,0,20
21,6,0,1,9.53,11,0,0,20
22,6,0,2,17.56,12,0,0,20
23,6,0,3,5.75,13,0,0,20
