idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,4,23.97,3,323.97,0,1,20
2,2,0,2,12.66,2,212.66,0,1,20
3,2,0,1,23.82,1,123.82,0,1,20
4,2,0,3,18.05,2,218.05,0,1,20
5,2,0,0,9.58,0,9.58,0,1,20
6,1,0,0,22.09,0,22.09,1,0,20
7,1,0,1,18.6,2,218.6,2,0,20
8,1,0,2,23.65,3,323.65,3,0,20
9,3,0,0,7.47,2,207.47,4,0,20
10,4,0,0,6.77,2,206.77,5,0,20
11,5,0,0,5.8,2,205.8,6,0,20
12,6,0,0,5.46,0,5.46,7,0,20
13,6,0,1,13.49,0,13.49,8,0,20
14,6,0,2,16.61,1,116.61,9,0,20
15,3,0,1,19.54,3,319.54,10,0,20
16,5,0,1,23.61,1,123.61,11,0,20
17,4,0,1,7.98,3,307.98,12,0,20
18,6,0,3,13.12,1,113.12,13,0,20
19,5,0,2,6.15,1,106.15,14,0,20
20,5,0,3,10.96,0,10.96,15,0,20
21,5,0,4,8.14,1,108.14,16,0,20
22,6,0,4,6.98,3,306.98,17,0,20
23,4,0,2,19.16,3,319.16,18,0,20
24,4,0,3,16.35,0,16.35,19,0,20
25,4,0,4,22.05,1,122.05,20,0,20
26,3,0,2,15.89,1,115.89,21,0,20
27,3,0,3,20.91,0,20.91,22,0,20
