idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,0,12.69,0,0,20,2,212.69
2,2,0,0,10.79,0,0,20,0,10.79
3,2,0,1,22.56,0,0,20,1,122.56
4,2,0,2,5.65,0,0,20,1,105.65
5,6,0,1,18.8,0,1,20,2,218.8
6,6,0,2,19.11,0,1,20,2,219.11
7,6,0,3,14.92,0,1,20,3,314.92
8,1,0,0,12.51,1,0,20,0,12.51
9,1,0,1,19.65,2,0,20,2,219.65
10,1,0,2,19.71,3,0,20,3,319.71
11,2,0,3,7.27,4,0,20,2,207.27
12,3,0,0,20.73,5,0,20,0,20.73
13,3,0,1,12.8,6,0,20,1,112.8
14,2,0,4,15.03,7,0,20,3,315.03
15,4,0,0,8.39,8,0,20,0,8.39
16,4,0,1,13.43,9,0,20,0,13.43
17,5,0,0,13.04,10,0,20,0,13.04
18,3,0,2,17.32,11,0,20,2,217.32
19,4,0,2,17.59,12,0,20,0,17.59
20,5,0,1,5.57,13,0,20,0,5.57
21,3,0,3,11.79,14,0,20,3,311.79
22,1,0,3,22.19,15,0,20,3,322.19
23,1,0,4,23.59,16,0,20,3,323.59
24,5,0,2,6.78,17,0,20,0,6.78
25,4,0,3,14.71,18,0,20,2,214.71
