idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,1,11.78,3,311.78,0,1,20
2,5,0,3,9.12,2,209.12,0,1,20
3,4,0,0,11.36,0,11.36,0,0,20
4,5,0,0,21.37,0,21.37,0,0,20
5,5,0,1,5.58,1,105.58,0,1,20
6,5,0,4,7.54,3,307.54,0,1,20
7,5,0,2,14.16,1,114.16,0,1,20
8,1,0,0,19.43,1,119.43,1,0,20
9,2,0,0,7.78,0,7.78,2,0,20
10,2,0,1,14.94,1,114.94,3,0,20
11,4,0,2,16.81,3,316.81,4,0,20
12,1,0,1,13.05,2,213.05,5,0,20
13,2,0,2,8.78,2,208.78,6,0,20
14,3,0,0,16.83,1,116.83,7,0,20
15,4,0,3,19.66,3,319.66,8,0,20
16,6,0,0,12.16,0,12.16,9,0,20
17,6,0,1,9.63,1,109.63,10,0,20
18,6,0,2,22.66,0,22.66,11,0,20
19,6,0,3,23.29,0,23.29,12,0,20
20,3,0,1,20.77,1,120.77,13,0,20
21,6,0,4,16.88,1,116.88,14,0,20
22,3,0,2,23.77,0,23.77,15,0,20
23,3,0,3,13.67,0,13.67,16,0,20
24,1,0,2,19.64,2,219.64,17,0,20
25,3,0,4,23.73,0,23.73,18,0,20
