idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,2,0,3,11.16,0,1,20,2,211.16
2,2,0,1,14.64,0,1,20,1,114.64
3,2,0,2,15.73,0,1,20,1,115.73
4,5,0,0,17.51,0,0,20,2,217.51
5,5,0,1,23.46,0,0,20,2,223.46
6,5,0,2,19.53,0,1,20,3,319.53
7,2,0,0,21.74,0,1,20,0,21.74
8,1,0,0,7.54,1,0,20,0,7.54
9,1,0,1,11.95,2,0,20,2,211.95
10,3,0,0,22.26,3,0,20,0,22.26
11,1,0,2,5.03,4,0,20,3,305.03
12,3,0,1,5.19,5,0,20,1,105.19
13,1,0,3,14.17,6,0,20,3,314.17
14,3,0,2,6.52,7,0,20,1,106.52
15,4,0,0,5.62,8,0,20,1,105.62
16,6,0,0,12.69,9,0,20,0,12.69
17,3,0,3,8.53,10,0,20,1,108.53
18,2,0,4,17.72,11,0,20,2,217.72
19,6,0,1,13.77,12,0,20,0,13.77
20,3,0,4,20.53,13,0,20,2,220.53
21,4,0,1,16.53,14,0,20,1,116.53
22,4,0,2,16.16,15,0,20,2,216.16
23,6,0,2,8.96,16,0,20,2,208.96
24,6,0,3,20.08,17,0,20,1,120.08
25,6,0,4,13.83,18,0,20,2,213.83
