idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,13.15,0,0,0,20
2,6,0,2,13.64,0,0,1,20
3,6,0,1,9.98,0,0,0,20
4,6,0,3,14.55,0,0,1,20
5,6,0,4,17.51,0,0,1,20
6,4,0,0,12.79,1,0,0,20
7,2,0,0,8.49,2,0,0,20
8,4,0,1,17.44,3,0,0,20
9,2,0,1,18.51,4,0,0,20
10,1,0,0,23.34,5,0,0,20
11,2,0,2,23.27,6,0,0,20
12,3,0,0,15.1,7,0,0,20
13,5,0,0,19.9,8,0,0,20
14,3,0,1,12.97,9,0,0,20
15,5,0,1,22.16,10,0,0,20
16,1,0,1,5.16,11,0,0,20
17,1,0,2,5.89,12,0,0,20
18,1,0,3,10.89,13,0,0,20
19,4,0,2,19.51,14,0,0,20
20,3,0,2,19.4,15,0,0,20
21,1,0,4,10.84,16,0,0,20
22,3,0,3,13.94,17,0,0,20
23,3,0,4,7.79,18,0,0,20
24,2,0,3,14.64,19,0,0,20
25,2,0,4,10.38,20,0,0,20
26,4,0,3,19.77,21,0,0,20
27,5,0,2,23.66,22,0,0,20
