idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,3,19.34,3,319.34,0,1,20
2,2,0,0,22.37,2,222.37,0,0,20
3,1,0,4,17.95,3,317.95,0,1,20
4,4,0,1,9.26,3,309.26,0,1,20
5,4,0,2,18.75,3,318.75,0,1,20
6,1,0,0,7.91,3,307.91,0,0,20
7,1,0,1,17.17,1,117.17,0,0,20
8,1,0,2,12.05,3,312.05,0,0,20
9,4,0,0,16.09,0,16.09,0,0,20
10,1,0,3,12.55,3,312.55,0,0,20
11,3,0,0,11.02,1,111.02,1,0,20
12,5,0,0,9.03,1,109.03,2,0,20
13,2,0,1,14.24,3,314.24,3,0,20
14,6,0,0,20.39,0,20.39,4,0,20
15,3,0,1,11.12,2,211.12,5,0,20
16,3,0,2,21.92,2,221.92000000000002,6,0,20
17,5,0,1,15.01,1,115.01,7,0,20
18,6,0,1,9.86,1,109.86,8,0,20
19,6,0,2,9.39,0,9.39,9,0,20
20,6,0,3,21.42,0,21.42,10,0,20
