idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,6.2,1,106.2,0,0,20
2,2,0,0,18.11,3,318.11,0,0,20
3,1,0,1,14.24,3,314.24,0,0,20
4,2,0,4,17.37,2,217.37,0,1,20
5,1,0,2,23.01,2,223.01,0,0,20
6,1,0,4,16.87,3,316.87,0,1,20
7,2,0,3,12.6,1,112.6,0,1,20
8,2,0,1,18.94,0,18.94,0,0,20
9,2,0,2,11.94,1,111.94,0,1,20
10,1,0,3,9.18,3,309.18,0,1,20
11,3,0,0,14.72,0,14.72,1,0,20
12,3,0,1,5.93,3,305.93,2,0,20
13,4,0,0,12.13,0,12.13,3,0,20
14,4,0,1,6.77,2,206.77,4,0,20
15,5,0,0,11.79,1,111.78999999999999,5,0,20
16,6,0,0,6.78,1,106.78,6,0,20
17,3,0,2,16.93,3,316.93,7,0,20
18,4,0,2,10.37,2,210.37,8,0,20
19,3,0,3,19.69,3,319.69,9,0,20
20,4,0,3,13.0,3,313.0,10,0,20
