idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,2,20.35,0,20.35,0,1,20
2,2,0,4,9.82,3,309.82,0,1,20
3,2,0,1,16.47,0,16.47,0,1,20
4,2,0,0,7.64,0,7.64,0,1,20
5,6,0,3,16.18,2,216.18,0,1,20
6,2,0,3,6.71,1,106.71,0,1,20
7,6,0,4,21.44,2,221.44,0,1,20
8,6,0,2,20.42,1,120.42,0,1,20
9,6,0,1,9.47,1,109.47,0,1,20
10,6,0,0,21.69,0,21.69,0,0,20
11,1,0,0,12.19,2,212.19,1,0,20
12,1,0,1,14.64,3,314.64,2,0,20
13,3,0,0,6.42,3,306.42,3,0,20
14,3,0,1,7.24,3,307.24,4,0,20
15,4,0,0,8.42,2,208.42,5,0,20
16,1,0,2,16.38,3,316.38,6,0,20
17,3,0,2,7.72,3,307.72,7,0,20
18,5,0,0,19.84,1,119.84,8,0,20
19,5,0,1,19.47,0,19.47,9,0,20
20,4,0,1,14.62,2,214.62,10,0,20
