idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,18.98,0,0,0,20
2,6,0,2,18.93,0,0,1,20
3,5,0,0,20.39,0,0,0,20
4,5,0,1,20.5,0,0,0,20
5,6,0,0,19.02,0,0,0,20
6,3,0,0,6.61,0,0,1,20
7,3,0,1,9.86,0,0,1,20
8,6,0,1,17.02,0,0,0,20
9,6,0,3,19.95,0,0,2,20
10,4,0,1,18.06,0,0,0,20
11,4,0,2,19.78,1,0,0,20
12,3,0,2,14.5,2,0,0,20
13,5,0,2,22.0,3,0,0,20
14,5,0,3,23.92,4,0,0,20
15,2,0,0,10.6,5,0,0,20
16,3,0,3,17.71,6,0,0,20
17,1,0,0,10.12,7,0,0,20
18,2,0,1,17.55,8,0,0,20
19,1,0,1,11.63,9,0,0,20
20,1,0,2,13.03,10,0,0,20
21,2,0,2,15.78,11,0,0,20
22,3,0,4,18.14,12,0,0,20
23,1,0,3,14.03,13,0,0,20
24,2,0,3,16.79,14,0,0,20
25,1,0,4,8.42,15,0,0,20
