idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,15.71,1,0,0,20
2,2,0,0,13.07,2,0,0,20
3,3,0,0,13.04,3,0,0,20
4,2,0,1,15.4,4,0,0,20
5,1,0,1,20.38,5,0,0,20
6,4,0,0,9.28,6,0,0,20
7,2,0,2,18.66,7,0,0,20
8,3,0,1,18.5,8,0,0,20
9,4,0,1,15.1,9,0,0,20
10,5,0,0,9.11,10,0,0,20
11,5,0,1,9.32,11,0,0,20
12,4,0,2,15.33,12,0,0,20
13,6,0,0,9.26,13,0,0,20
14,6,0,1,7.36,14,0,0,20
15,2,0,3,20.29,15,0,0,20
16,4,0,3,15.82,16,0,0,20
17,5,0,2,14.08,17,0,0,20
18,6,0,2,10.56,18,0,0,20
19,3,0,2,18.51,19,0,0,20
20,6,0,3,5.39,20,0,0,20
21,6,0,4,8.36,21,0,0,20
22,1,0,2,20.47,22,0,0,20
23,4,0,4,16.74,23,0,0,20
24,5,0,3,5.49,24,0,0,20
25,5,0,4,7.45,25,0,0,20
