idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,8.49,1,0,20,0,8.49
2,1,0,1,16.53,2,0,20,0,16.53
3,2,0,0,19.23,3,0,20,1,119.23
4,1,0,2,6.31,4,0,20,1,106.31
5,3,0,0,15.62,5,0,20,0,15.62
6,3,0,1,15.78,6,0,20,1,115.78
7,2,0,1,15.4,7,0,20,3,315.4
8,4,0,0,5.39,8,0,20,1,105.39
9,3,0,2,16.29,9,0,20,2,216.29
10,5,0,0,12.49,10,0,20,0,12.49
11,1,0,3,7.96,11,0,20,1,107.96
12,4,0,1,9.95,12,0,20,1,109.95
13,3,0,3,7.83,13,0,20,3,307.83
14,4,0,2,11.06,14,0,20,3,311.06
15,6,0,0,11.64,15,0,20,0,11.64
16,3,0,4,10.93,16,0,20,3,310.93
17,6,0,1,5.41,17,0,20,0,5.41
18,5,0,1,14.75,18,0,20,1,114.75
19,4,0,3,11.22,19,0,20,3,311.22
20,5,0,2,15.77,20,0,20,2,215.77
21,6,0,2,14.78,21,0,20,0,14.78
22,6,0,3,7.29,22,0,20,0,7.29
23,5,0,3,21.68,23,0,20,2,221.68
24,6,0,4,6.37,24,0,20,0,6.37
25,2,0,2,22.67,25,0,20,3,322.67
