idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,13.02,1,113.02,1,0,20
2,2,0,0,11.86,0,11.86,2,0,20
3,1,0,1,17.22,3,317.22,3,0,20
4,2,0,1,19.39,1,119.39,4,0,20
5,2,0,2,22.51,2,222.51,5,0,20
6,3,0,0,10.71,1,110.71000000000001,6,0,20
7,4,0,0,16.35,0,16.35,7,0,20
8,3,0,1,20.81,1,120.81,8,0,20
9,3,0,2,23.54,1,123.53999999999999,9,0,20
10,3,0,3,5.63,2,205.63,10,0,20
11,4,0,1,19.28,0,19.28,11,0,20
12,2,0,3,14.7,3,314.7,12,0,20
13,3,0,4,23.91,2,223.91,13,0,20
14,4,0,2,5.24,3,305.24,14,0,20
15,1,0,2,21.14,3,321.14,15,0,20
16,4,0,3,5.52,3,305.52,16,0,20
17,4,0,4,13.66,3,313.66,17,0,20
18,2,0,4,15.38,3,315.38,18,0,20
19,5,0,0,10.15,2,210.15,19,0,20
20,5,0,1,7.37,3,307.37,20,0,20
21,6,0,0,20.11,0,20.11,21,0,20
22,6,0,1,24.0,1,124.0,22,0,20
23,5,0,2,21.03,3,321.03,23,0,20
24,6,0,2,23.81,2,223.81,24,0,20
25,6,0,3,17.64,0,17.64,25,0,20
