idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,13.83,1,0,20,0,13.83
2,1,0,1,22.3,2,0,20,2,222.3
3,2,0,0,12.82,3,0,20,2,212.82
4,3,0,0,8.98,4,0,20,1,108.98
5,4,0,0,7.2,5,0,20,1,107.2
6,1,0,2,9.87,6,0,20,3,309.87
7,3,0,1,19.31,7,0,20,1,119.31
8,2,0,1,12.49,8,0,20,3,312.49
9,5,0,0,7.15,9,0,20,1,107.15
10,6,0,0,5.57,10,0,20,1,105.57
11,6,0,1,8.74,11,0,20,0,8.74
12,6,0,2,16.97,12,0,20,0,16.97
13,5,0,1,6.91,13,0,20,1,106.91
14,3,0,2,12.88,14,0,20,2,212.88
15,4,0,1,17.09,15,0,20,1,117.09
16,6,0,3,20.88,16,0,20,0,20.88
17,2,0,2,16.04,17,0,20,3,316.04
18,1,0,3,14.36,18,0,20,3,314.36
19,3,0,3,15.28,19,0,20,2,215.28
20,3,0,4,8.3,20,0,20,3,308.3
21,5,0,2,11.58,21,0,20,1,111.58
22,6,0,4,9.6,22,0,20,1,109.6
23,4,0,2,7.37,23,0,20,3,307.37
