idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,18.71,1,118.71000000000001,1,0,20
2,1,0,1,22.18,3,322.18,2,0,20
3,2,0,0,23.69,2,223.69,3,0,20
4,3,0,0,18.32,2,218.32,4,0,20
5,4,0,0,14.96,2,214.96,5,0,20
6,5,0,0,22.36,1,122.36,6,0,20
7,6,0,0,5.35,0,5.35,7,0,20
8,2,0,1,21.1,3,321.1,8,0,20
9,6,0,1,14.53,0,14.53,9,0,20
10,3,0,1,20.86,3,320.86,10,0,20
11,6,0,2,17.99,1,117.99,11,0,20
12,5,0,1,16.01,1,116.01,12,0,20
13,5,0,2,20.71,0,20.71,13,0,20
14,5,0,3,18.03,0,18.03,14,0,20
15,6,0,3,22.58,1,122.58,15,0,20
16,5,0,4,14.22,1,114.22,16,0,20
17,4,0,1,20.92,2,220.92000000000002,17,0,20
18,6,0,4,22.38,1,122.38,18,0,20
19,4,0,2,16.51,2,216.51,19,0,20
20,4,0,3,11.28,3,311.28,20,0,20
21,4,0,4,7.59,0,7.59,21,0,20
22,3,0,2,21.65,1,121.65,22,0,20
23,3,0,3,14.64,1,114.64,23,0,20
