idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,17.17,0,17.17,0,0,20
2,4,0,3,6.99,3,306.99,0,1,20
3,4,0,2,12.08,1,112.08,0,1,20
4,4,0,1,15.7,0,15.7,0,0,20
5,4,0,4,18.45,3,318.45,0,1,20
6,1,0,0,20.73,3,320.73,1,0,20
7,2,0,0,11.04,0,11.04,2,0,20
8,3,0,0,8.14,0,8.14,3,0,20
9,2,0,1,17.67,3,317.67,4,0,20
10,3,0,1,13.82,3,313.82,5,0,20
11,5,0,0,12.82,0,12.82,6,0,20
12,5,0,1,6.7,3,306.7,7,0,20
13,6,0,0,16.92,0,16.92,8,0,20
14,5,0,2,9.28,3,309.28,9,0,20
15,6,0,1,17.25,1,117.25,10,0,20
16,6,0,2,18.79,1,118.78999999999999,11,0,20
17,6,0,3,10.12,1,110.12,12,0,20
18,6,0,4,22.91,1,122.91,13,0,20
19,5,0,3,16.78,1,116.78,14,0,20
20,5,0,4,12.11,3,312.11,15,0,20
21,1,0,1,21.99,3,321.99,16,0,20
22,3,0,2,22.99,2,222.99,17,0,20
23,3,0,3,19.77,1,119.77,18,0,20
24,1,0,2,22.44,3,322.44,19,0,20
25,3,0,4,12.53,2,212.53,20,0,20
