idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,5,0,4,6.97,0,1,20,3,306.97
2,5,0,2,12.92,0,1,20,1,112.92
3,5,0,3,13.96,0,1,20,2,213.96
4,5,0,0,6.73,0,1,20,0,6.73
5,5,0,1,20.27,0,1,20,0,20.27
6,1,0,0,20.83,1,0,20,2,220.82999999999998
7,2,0,0,23.01,2,0,20,1,123.01
8,3,0,0,10.18,3,0,20,1,110.18
9,4,0,0,20.9,4,0,20,0,20.9
10,2,0,1,8.15,5,0,20,2,208.15
11,2,0,2,15.61,6,0,20,2,215.61
12,1,0,1,22.81,7,0,20,2,222.81
13,3,0,1,10.59,8,0,20,2,210.59
14,1,0,2,10.77,9,0,20,3,310.77
15,6,0,0,18.34,10,0,20,0,18.34
16,1,0,3,22.36,11,0,20,3,322.36
17,6,0,1,20.46,12,0,20,0,20.46
18,2,0,3,13.94,13,0,20,3,313.94
19,3,0,2,19.89,14,0,20,2,219.89
20,6,0,2,6.59,15,0,20,0,6.59
21,6,0,3,9.67,16,0,20,0,9.67
22,4,0,1,11.95,17,0,20,1,111.95
23,4,0,2,15.24,18,0,20,2,215.24
24,3,0,3,6.05,19,0,20,3,306.05
25,6,0,4,5.27,20,0,20,2,205.27
