idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,0,23.57,0,0,20,2,223.57
2,5,0,0,12.18,0,0,20,1,112.18
3,5,0,1,19.22,0,0,20,1,119.22
4,6,0,1,8.28,0,2,20,3,308.28
5,5,0,3,18.83,0,1,20,2,218.82999999999998
6,2,0,2,16.27,0,1,20,3,316.27
7,2,0,3,23.6,0,1,20,3,323.6
8,2,0,0,12.56,0,1,20,0,12.56
9,2,0,1,17.75,0,1,20,0,17.75
10,5,0,2,19.71,0,1,20,1,119.71000000000001
11,1,0,0,11.54,1,0,20,2,211.54
12,3,0,0,8.69,2,0,20,1,108.69
13,3,0,1,16.39,3,0,20,1,116.39
14,4,0,0,20.7,4,0,20,0,20.7
15,3,0,2,18.61,5,0,20,1,118.61
16,1,0,1,19.72,6,0,20,2,219.72
17,4,0,1,11.04,7,0,20,0,11.04
18,4,0,2,21.69,8,0,20,0,21.69
19,3,0,3,23.2,9,0,20,1,123.2
20,1,0,2,6.14,10,0,20,3,306.14
21,4,0,3,8.21,11,0,20,1,108.21000000000001
22,5,0,4,5.09,12,0,20,3,305.09
23,6,0,2,13.76,13,0,20,3,313.76
24,1,0,3,8.3,14,0,20,3,308.3
25,4,0,4,17.17,15,0,20,0,17.17
26,3,0,4,11.11,16,0,20,1,111.11
27,1,0,4,9.39,17,0,20,3,309.39
