idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,0,18.71,0,0,20,1,118.71000000000001
2,1,0,2,12.07,0,1,20,3,312.07
3,6,0,1,14.24,0,0,20,1,114.24
4,6,0,4,11.3,0,1,20,2,211.3
5,1,0,3,19.59,0,1,20,3,319.59
6,6,0,2,13.12,0,0,20,1,113.12
7,5,0,0,5.19,0,1,20,0,5.19
8,1,0,1,8.88,0,1,20,1,108.88
9,1,0,0,6.3,0,1,20,1,106.3
10,6,0,3,13.72,0,2,20,1,113.72
11,5,0,1,13.69,1,0,20,1,113.69
12,2,0,0,12.22,2,0,20,0,12.22
13,5,0,2,13.72,3,0,20,3,313.72
14,2,0,1,12.08,4,0,20,3,312.08
15,3,0,0,11.32,5,0,20,0,11.32
16,3,0,1,19.67,6,0,20,2,219.67000000000002
17,4,0,0,15.13,7,0,20,1,115.13
18,3,0,2,6.53,8,0,20,3,306.53
19,4,0,1,11.7,9,0,20,1,111.7
20,4,0,2,10.16,10,0,20,2,210.16
21,2,0,2,13.62,11,0,20,3,313.62
22,5,0,3,14.12,12,0,20,3,314.12
23,1,0,4,22.09,13,0,20,3,322.09
24,4,0,3,23.9,14,0,20,2,223.9
25,4,0,4,11.11,15,0,20,2,211.11
26,3,0,3,21.81,16,0,20,1,121.81
27,5,0,4,14.21,17,0,20,3,314.21
