idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,0,22.97,0,0,20,3,322.97
2,6,0,0,13.57,0,0,20,3,313.57
3,1,0,1,11.87,0,1,20,0,11.87
4,6,0,1,11.72,0,0,20,3,311.72
5,1,0,4,7.48,0,1,20,2,207.48
6,1,0,0,7.81,0,1,20,0,7.81
7,6,0,2,7.49,0,0,20,2,207.49
8,1,0,2,19.41,0,1,20,0,19.41
9,4,0,1,23.65,0,1,20,3,323.65
10,1,0,3,10.41,0,1,20,1,110.41
11,2,0,0,8.06,1,0,20,0,8.06
12,2,0,1,10.17,2,0,20,0,10.17
13,2,0,2,11.81,3,0,20,2,211.81
14,2,0,3,10.38,4,0,20,3,310.38
15,2,0,4,14.16,5,0,20,3,314.16
16,3,0,0,6.2,6,0,20,1,106.2
17,5,0,0,9.1,7,0,20,0,9.1
18,5,0,1,19.89,8,0,20,0,19.89
19,5,0,2,9.31,9,0,20,0,9.31
20,3,0,1,10.77,10,0,20,1,110.77
21,5,0,3,22.05,11,0,20,0,22.05
22,3,0,2,21.25,12,0,20,1,121.25
23,6,0,3,16.84,13,0,20,3,316.84
24,3,0,3,6.21,14,0,20,2,206.21
25,5,0,4,21.13,15,0,20,0,21.13
26,3,0,4,11.45,16,0,20,3,311.45
27,6,0,4,22.97,17,0,20,3,322.97
