idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,18.55,0,18.55,0,0,20
2,4,0,1,17.51,2,217.51,0,0,20
3,4,0,2,18.05,2,218.05,0,1,20
4,1,0,0,23.58,3,323.58,1,0,20
5,2,0,0,17.03,2,217.03,2,0,20
6,3,0,0,7.83,1,107.83,3,0,20
7,3,0,1,8.51,1,108.51,4,0,20
8,3,0,2,12.05,1,112.05,5,0,20
9,4,0,3,9.46,3,309.46,6,0,20
10,5,0,0,10.62,0,10.62,7,0,20
11,5,0,1,23.44,0,23.44,8,0,20
12,2,0,1,17.72,2,217.72,9,0,20
13,2,0,2,8.79,3,308.79,10,0,20
14,4,0,4,15.47,3,315.47,11,0,20
15,3,0,3,20.95,2,220.95,12,0,20
16,2,0,3,10.8,3,310.8,13,0,20
17,5,0,2,13.3,2,213.3,14,0,20
18,5,0,3,14.49,2,214.49,15,0,20
19,2,0,4,21.53,3,321.53,16,0,20
20,6,0,0,11.23,2,211.23,17,0,20
21,5,0,4,17.15,2,217.15,18,0,20
22,6,0,1,9.46,1,109.46000000000001,19,0,20
23,6,0,2,21.36,1,121.36,20,0,20
