idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5.0,0,0.0,6.62,0,0,0,20
2,2.0,0,0.0,15.03,0,0,0,20
3,5.0,0,1.0,17.67,0,0,0,20
4,3.0,0,4.0,22.79,0,0,1,20
5,2.0,0,4.0,20.73,0,0,1,20
6,1.0,0,0.0,5.34,0,0,1,20
7,3.0,0,2.0,13.94,0,0,2,20
8,3.0,0,1.0,10.13,0,0,1,20
9,3.0,0,0.0,5.66,0,0,1,20
10,2.0,0,3.0,19.99,0,0,1,20
11,3.0,0,3.0,21.19,0,0,1,20
12,2.0,0,2.0,16.54,0,0,1,20
13,5.0,0,2.0,6.78,0,0,0,20
14,5.0,0,3.0,8.76,0,0,1,20
15,2.0,0,1.0,15.14,0,0,1,20
16,1.0,0,1.0,16.06,1,0,0,20
17,6.0,0,0.0,13.4,2,0,0,20
18,1.0,0,2.0,23.66,3,0,0,20
19,6.0,0,1.0,5.66,4,0,0,20
20,6.0,0,2.0,12.97,5,0,0,20
21,5.0,0,4.0,7.64,6,0,0,20
22,6.0,0,3.0,17.93,7,0,0,20
23,6.0,0,4.0,7.67,8,0,0,20
24,1.0,0,3.0,15.95,9,0,0,20
25,1.0,0,4.0,14.67,10,0,0,20
26,,0,,11.75,11,0,0,20
27,,0,,19.61,12,0,0,20
