idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,11.18,0,0,20,1,111.18
2,6,0,0,8.1,0,0,20,0,8.1
3,1,0,2,21.57,0,1,20,3,321.57
4,6,0,1,10.22,0,0,20,0,10.22
5,1,0,1,14.1,0,1,20,3,314.1
6,2,0,0,11.68,1,0,20,1,111.68
7,3,0,0,13.53,2,0,20,0,13.53
8,2,0,1,10.57,3,0,20,3,310.57
9,3,0,1,13.16,4,0,20,1,113.16
10,3,0,2,6.16,5,0,20,2,206.16
11,4,0,0,18.39,6,0,20,1,118.39
12,5,0,0,9.31,7,0,20,0,9.31
13,3,0,3,10.35,8,0,20,3,310.35
14,2,0,2,11.56,9,0,20,3,311.56
15,4,0,1,13.27,10,0,20,2,213.27
16,4,0,2,13.52,11,0,20,2,213.52
17,5,0,1,7.24,12,0,20,0,7.24
18,6,0,2,21.13,13,0,20,0,21.13
19,6,0,3,19.51,14,0,20,1,119.51
20,5,0,2,16.95,15,0,20,0,16.95
21,3,0,4,11.35,16,0,20,3,311.35
22,5,0,3,7.11,17,0,20,0,7.11
23,5,0,4,18.47,18,0,20,1,118.47
