idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,2,7.78,0,1,20,2,207.78
2,1,0,1,18.9,0,1,20,1,118.9
3,1,0,0,18.56,0,1,20,0,18.56
4,2,0,0,16.64,1,0,20,0,16.64
5,2,0,1,20.58,2,0,20,2,220.57999999999998
6,2,0,2,22.58,3,0,20,3,322.58
7,3,0,0,10.02,4,0,20,1,110.02
8,4,0,0,14.61,5,0,20,0,14.61
9,4,0,1,15.39,6,0,20,0,15.39
10,5,0,0,9.4,7,0,20,0,9.4
11,1,0,3,15.54,8,0,20,2,215.54
12,1,0,4,7.36,9,0,20,3,307.36
13,3,0,1,10.81,10,0,20,3,310.81
14,4,0,2,17.23,11,0,20,2,217.23
15,4,0,3,9.8,12,0,20,3,309.8
