idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,5.07,1,0,0,20
2,1,0,1,23.34,2,0,0,20
3,2,0,0,22.62,3,0,0,20
4,3,0,0,5.95,4,0,0,20
5,3,0,1,9.85,5,0,0,20
6,3,0,2,18.76,6,0,0,20
7,5,0,0,14.86,7,0,0,20
8,1,0,2,8.02,8,0,0,20
9,4,0,0,14.51,9,0,0,20
10,2,0,1,23.11,10,0,0,20
11,6,0,0,6.54,11,0,0,20
12,3,0,3,19.13,12,0,0,20
13,1,0,3,14.13,13,0,0,20
14,5,0,1,20.82,14,0,0,20
15,6,0,1,13.96,15,0,0,20
16,6,0,2,8.81,16,0,0,20
17,4,0,1,16.83,17,0,0,20
18,4,0,2,16.84,18,0,0,20
19,4,0,3,22.48,19,0,0,20
20,6,0,3,15.99,20,0,0,20
21,3,0,4,16.33,21,0,0,20
22,2,0,2,10.28,22,0,0,20
23,1,0,4,17.81,23,0,0,20
24,2,0,3,8.93,24,0,0,20
25,2,0,4,8.6,25,0,0,20
