idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,17.72,1,117.72,0,0,20
2,4,0,1,13.62,1,113.62,0,0,20
3,3,0,0,18.76,1,118.76,0,0,20
4,3,0,4,23.57,3,323.57,0,1,20
5,4,0,2,20.77,2,220.77,0,0,20
6,3,0,1,19.28,3,319.28,0,0,20
7,3,0,3,23.26,3,323.26,0,1,20
8,6,0,3,15.93,2,215.93,0,1,20
9,4,0,3,14.1,0,14.1,0,0,20
10,6,0,0,5.85,2,205.85,0,0,20
11,6,0,2,16.05,1,116.05,0,1,20
12,6,0,4,22.33,2,222.32999999999998,0,1,20
13,4,0,4,7.17,1,107.17,0,0,20
14,6,0,1,14.5,1,114.5,0,0,20
15,3,0,2,20.35,3,320.35,0,0,20
16,1,0,0,18.92,0,18.92,1,0,20
17,1,0,1,13.03,2,213.03,2,0,20
18,2,0,0,18.79,3,318.79,3,0,20
19,5,0,0,11.22,0,11.22,4,0,20
20,5,0,1,21.57,1,121.57,5,0,20
21,5,0,2,10.57,0,10.57,6,0,20
22,5,0,3,21.82,1,121.82,7,0,20
23,2,0,1,18.96,3,318.96,8,0,20
24,5,0,4,6.75,1,106.75,9,0,20
25,1,0,2,12.17,2,212.17,10,0,20
26,1,0,3,7.29,3,307.29,11,0,20
27,2,0,2,7.23,3,307.23,12,0,20
