idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,15.89,2,215.89,0,0,20
2,4,0,1,16.07,1,116.07,0,1,20
3,1,0,1,8.17,1,108.17,0,2,20
4,4,0,0,11.74,0,11.74,0,1,20
5,4,0,2,17.61,1,117.61,0,2,20
6,1,0,4,15.09,3,315.09,0,1,20
7,6,0,3,7.27,3,307.27,0,1,20
8,6,0,1,18.85,2,218.85,0,0,20
9,1,0,3,11.56,2,211.56,0,1,20
10,6,0,2,6.77,2,206.77,0,0,20
11,1,0,0,18.45,0,18.45,0,0,20
12,6,0,4,11.0,3,311.0,0,1,20
13,1,0,2,9.5,1,109.5,0,1,20
14,4,0,3,16.33,3,316.33,0,1,20
15,2,0,0,5.04,0,5.04,0,0,20
16,2,0,1,14.7,1,114.7,1,0,20
17,2,0,2,22.24,3,322.24,2,0,20
18,3,0,0,14.01,0,14.01,3,0,20
19,3,0,1,18.57,2,218.57,4,0,20
20,5,0,0,10.88,1,110.88,5,0,20
21,5,0,1,6.53,1,106.53,6,0,20
22,5,0,2,6.65,1,106.65,7,0,20
23,4,0,4,19.45,3,319.45,8,0,20
24,5,0,3,5.79,2,205.79,9,0,20
25,5,0,4,22.29,1,122.28999999999999,10,0,20
26,3,0,2,6.8,0,6.8,11,0,20
27,3,0,3,7.73,3,307.73,12,0,20
