idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,2,7.08,0,1,20,2,207.08
2,1,0,0,16.28,0,0,20,0,16.28
3,4,0,0,19.6,0,0,20,1,119.6
4,1,0,1,21.29,0,0,20,3,321.29
5,2,0,0,23.16,0,0,20,1,123.16
6,6,0,0,8.25,0,0,20,0,8.25
7,1,0,2,17.93,0,0,20,1,117.93
8,2,0,1,17.03,0,0,20,0,17.03
9,1,0,4,18.39,0,1,20,1,118.39
10,6,0,1,9.68,0,0,20,2,209.68
11,5,0,0,12.01,0,1,20,0,12.01
12,6,0,2,16.4,0,0,20,3,316.4
13,2,0,2,22.64,0,1,20,0,22.64
14,4,0,1,20.18,0,0,20,1,120.18
15,1,0,3,8.87,0,0,20,1,108.87
16,2,0,3,15.85,1,0,20,3,315.85
17,5,0,1,19.06,2,0,20,1,119.06
18,6,0,3,16.68,3,0,20,3,316.68
19,4,0,3,16.69,4,0,20,2,216.69
20,5,0,2,17.48,5,0,20,2,217.48
21,3,0,0,16.64,6,0,20,1,116.64
22,3,0,1,7.72,7,0,20,0,7.72
23,3,0,2,21.77,8,0,20,1,121.77
24,3,0,3,12.79,9,0,20,2,212.79
25,3,0,4,14.58,10,0,20,0,14.58
26,4,0,4,11.41,11,0,20,0,11.41
27,5,0,3,14.64,12,0,20,0,14.64
