idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,4,15.75,3,315.75,0,1,20
2,2,0,1,18.51,1,118.51,0,1,20
3,3,0,2,12.28,2,212.28,0,1,20
4,3,0,3,23.01,2,223.01,0,1,20
5,2,0,0,11.84,0,11.84,0,1,20
6,3,0,0,9.49,1,109.49,0,0,20
7,3,0,1,22.17,1,122.17,0,1,20
8,1,0,0,14.31,0,14.31,1,0,20
9,2,0,2,20.57,2,220.57,2,0,20
10,1,0,1,14.14,1,114.14,3,0,20
11,1,0,2,15.63,1,115.63,4,0,20
12,2,0,3,17.94,3,317.94,5,0,20
13,1,0,3,19.09,2,219.09,6,0,20
14,4,0,0,17.61,0,17.61,7,0,20
15,1,0,4,6.03,3,306.03,8,0,20
16,4,0,1,19.65,2,219.65,9,0,20
17,5,0,0,18.0,1,118.0,10,0,20
18,6,0,0,13.91,1,113.91,11,0,20
19,4,0,2,6.46,3,306.46,12,0,20
20,6,0,1,16.4,0,16.4,13,0,20
21,2,0,4,22.16,3,322.16,14,0,20
22,4,0,3,13.2,3,313.2,15,0,20
23,5,0,1,8.06,3,308.06,16,0,20
