idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,3,10.57,0,1,20,2,210.57
2,4,0,4,9.09,0,1,20,3,309.09
3,4,0,0,17.17,0,0,20,0,17.17
4,1,0,0,15.32,0,0,20,0,15.32
5,1,0,1,9.45,0,0,20,3,309.45
6,4,0,2,16.81,0,1,20,1,116.81
7,4,0,1,12.17,0,1,20,1,112.17
8,2,0,0,11.01,1,0,20,2,211.01
9,3,0,0,14.77,2,0,20,1,114.77
10,5,0,0,15.18,3,0,20,0,15.18
11,2,0,1,20.49,4,0,20,2,220.49
12,3,0,1,8.16,5,0,20,2,208.16
13,5,0,1,13.1,6,0,20,1,113.1
14,6,0,0,13.69,7,0,20,0,13.69
15,2,0,2,22.74,8,0,20,2,222.74
16,6,0,1,6.01,9,0,20,1,106.01
17,5,0,2,8.05,10,0,20,2,208.05
18,2,0,3,5.54,11,0,20,3,305.54
19,1,0,2,20.36,12,0,20,3,320.36
20,6,0,2,13.7,13,0,20,0,13.7
21,3,0,2,19.7,14,0,20,2,219.7
22,6,0,3,22.94,15,0,20,1,122.94
23,6,0,4,9.19,16,0,20,1,109.19
