idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,22.42,1,122.42,1,0,20
2,2,0,0,15.87,1,115.87,2,0,20
3,2,0,1,16.66,1,116.66,3,0,20
4,2,0,2,22.2,1,122.2,4,0,20
5,3,0,0,5.21,0,5.21,5,0,20
6,3,0,1,6.28,1,106.28,6,0,20
7,4,0,0,6.14,0,6.14,7,0,20
8,1,0,1,13.97,3,313.97,8,0,20
9,4,0,1,12.35,0,12.35,9,0,20
10,4,0,2,16.76,0,16.76,10,0,20
11,3,0,2,7.43,1,107.43,11,0,20
12,3,0,3,10.8,1,110.8,12,0,20
13,3,0,4,20.44,1,120.44,13,0,20
14,1,0,2,17.4,3,317.4,14,0,20
15,2,0,3,16.89,3,316.89,15,0,20
16,4,0,3,5.68,2,205.68,16,0,20
17,4,0,4,13.82,2,213.82,17,0,20
18,5,0,0,18.35,1,118.35,18,0,20
19,5,0,1,22.41,1,122.41,19,0,20
20,6,0,0,10.08,0,10.08,20,0,20
21,6,0,1,18.91,0,18.91,21,0,20
22,6,0,2,23.36,0,23.36,22,0,20
23,6,0,3,17.99,0,17.99,23,0,20
24,5,0,2,8.67,0,8.67,24,0,20
25,6,0,4,14.9,1,114.9,25,0,20
26,5,0,3,22.84,1,122.84,26,0,20
27,5,0,4,5.33,1,105.33,27,0,20
